artist_name,artist_uri,album_uri,album_name,album_img,album_type,is_collaboration,album_release_date,album_release_year,album_popularity,track_name,track_uri,track_number,disc_number,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,key_mode,track_popularity,track_preview_url,track_open_spotify_url,year
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1aYdiJk6XKeHWGO3FzHHTr,With The Beatles,https://i.scdn.co/image/c43bdd308858824e5161141c982f493ecb007212,album,FALSE,1963-11-22,1963-11-22,66,I Wanna Be Your Man - Remastered 2009,0sIZcoe69iSym9AecvZ7CT,11,1,0.553,0.914,A,-8.232,major,0.0415,0.477,0,0.292,0.683,99.138,119507,4,A major,47,NA,https://open.spotify.com/track/0sIZcoe69iSym9AecvZ7CT,1963
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1aYdiJk6XKeHWGO3FzHHTr,With The Beatles,https://i.scdn.co/image/c43bdd308858824e5161141c982f493ecb007212,album,FALSE,1963-11-22,1963-11-22,66,Devil In Her Heart - Remastered 2009,5maTh4fY9SlgR3FhRkf040,12,1,0.618,0.622,G,-8.861,major,0.0296,0.227,0,0.0438,0.966,121.072,146213,4,G major,47,NA,https://open.spotify.com/track/5maTh4fY9SlgR3FhRkf040,1963
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1aYdiJk6XKeHWGO3FzHHTr,With The Beatles,https://i.scdn.co/image/c43bdd308858824e5161141c982f493ecb007212,album,FALSE,1963-11-22,1963-11-22,66,Not A Second Time - Remastered 2009,5vl0sRtrQM1BTSAxQZFqEN,13,1,0.471,0.817,G,-9.999,major,0.0372,0.213,0,0.498,0.961,124.848,126827,4,G major,46,NA,https://open.spotify.com/track/5vl0sRtrQM1BTSAxQZFqEN,1963
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1aYdiJk6XKeHWGO3FzHHTr,With The Beatles,https://i.scdn.co/image/c43bdd308858824e5161141c982f493ecb007212,album,FALSE,1963-11-22,1963-11-22,66,Money (That's What I Want) - Remastered 2009,3zw4FTrVNfy2teEkV9FOvh,14,1,0.545,0.853,B,-8.369,minor,0.0394,0.425,0,0.266,0.923,128.816,169507,1,B minor,50,NA,https://open.spotify.com/track/3zw4FTrVNfy2teEkV9FOvh,1963
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1gKZ5A1ndFqbcrWtW85cCy,Yellow Submarine,https://i.scdn.co/image/71e588f98fe82cd10ee71a6909f03bc0761ba1d9,album,FALSE,1969-01-17,1969-01-17,54,Yellow Submarine - Remastered 2009,3oEo8Pqm5IAi8wQfCI5BpR,1,1,0.605,0.536,C#,-10.069,major,0.0421,0.518,0,0.528,0.688,110.849,159720,4,C# major,50,NA,https://open.spotify.com/track/3oEo8Pqm5IAi8wQfCI5BpR,1969
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1gKZ5A1ndFqbcrWtW85cCy,Yellow Submarine,https://i.scdn.co/image/71e588f98fe82cd10ee71a6909f03bc0761ba1d9,album,FALSE,1969-01-17,1969-01-17,54,Only A Northern Song - Remastered 2009,4phXWLTSlC1BEogSWhJMDD,2,1,0.175,0.731,A,-8.341,major,0.0705,3.41e-4,7.51e-4,0.0846,0.801,209.242,204493,4,A major,44,NA,https://open.spotify.com/track/4phXWLTSlC1BEogSWhJMDD,1969
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1gKZ5A1ndFqbcrWtW85cCy,Yellow Submarine,https://i.scdn.co/image/71e588f98fe82cd10ee71a6909f03bc0761ba1d9,album,FALSE,1969-01-17,1969-01-17,54,All Together Now - Remastered 2009,2ck8lFrYAch2GPtdhpTHe3,3,1,0.587,0.431,D,-9.495,major,0.0686,0.0722,0,0.561,0.778,95.937,130893,4,D major,48,NA,https://open.spotify.com/track/2ck8lFrYAch2GPtdhpTHe3,1969
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1gKZ5A1ndFqbcrWtW85cCy,Yellow Submarine,https://i.scdn.co/image/71e588f98fe82cd10ee71a6909f03bc0761ba1d9,album,FALSE,1969-01-17,1969-01-17,54,Hey Bulldog - Remastered 2009,5xYC2ZJJ9TMJL8BOl85O2R,4,1,0.587,0.617,G,-9.164,major,0.028,0.0197,0.639,0.199,0.947,100.495,191307,4,G major,52,NA,https://open.spotify.com/track/5xYC2ZJJ9TMJL8BOl85O2R,1969
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1gKZ5A1ndFqbcrWtW85cCy,Yellow Submarine,https://i.scdn.co/image/71e588f98fe82cd10ee71a6909f03bc0761ba1d9,album,FALSE,1969-01-17,1969-01-17,54,It's All Too Much - Remastered 2009,2bQZ9BBhP7vSBiyDz7KXnv,5,1,0.39,0.781,G,-7.878,major,0.0364,4.3e-5,0.412,0.1,0.199,113.511,385013,4,G major,44,NA,https://open.spotify.com/track/2bQZ9BBhP7vSBiyDz7KXnv,1969
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1gKZ5A1ndFqbcrWtW85cCy,Yellow Submarine,https://i.scdn.co/image/71e588f98fe82cd10ee71a6909f03bc0761ba1d9,album,FALSE,1969-01-17,1969-01-17,54,All You Need Is Love - Remastered 2009,2Z8cY4QpZTFUZxCQCpvNe1,6,1,0.4,0.463,G,-8.455,major,0.0288,0.345,4.59e-5,0.286,0.627,103.103,231213,4,G major,45,NA,https://open.spotify.com/track/2Z8cY4QpZTFUZxCQCpvNe1,1969
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1gKZ5A1ndFqbcrWtW85cCy,Yellow Submarine,https://i.scdn.co/image/71e588f98fe82cd10ee71a6909f03bc0761ba1d9,album,FALSE,1969-01-17,1969-01-17,54,Pepperland - Remastered 2009,1y8kq7M3tBw4zAttsZMya8,7,1,0.354,0.281,G,-12.434,major,0.032,0.661,0.763,0.243,0.367,113.126,140733,4,G major,40,NA,https://open.spotify.com/track/1y8kq7M3tBw4zAttsZMya8,1969
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1gKZ5A1ndFqbcrWtW85cCy,Yellow Submarine,https://i.scdn.co/image/71e588f98fe82cd10ee71a6909f03bc0761ba1d9,album,FALSE,1969-01-17,1969-01-17,54,Sea Of Time - Remastered 2009,6FvhNdlAom6yYHa8ekAaAM,8,1,0.237,0.096,D,-20.629,minor,0.0387,0.971,0.0961,0.203,0.0629,128.054,180213,4,D minor,37,NA,https://open.spotify.com/track/6FvhNdlAom6yYHa8ekAaAM,1969
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1gKZ5A1ndFqbcrWtW85cCy,Yellow Submarine,https://i.scdn.co/image/71e588f98fe82cd10ee71a6909f03bc0761ba1d9,album,FALSE,1969-01-17,1969-01-17,54,Sea Of Holes - Remastered 2009,6n42oei7aEx2I0dcluKAGx,9,1,0.249,0.0994,F#,-19.266,minor,0.04,0.959,0.926,0.454,0.0357,118.99,136693,3,F# minor,36,NA,https://open.spotify.com/track/6n42oei7aEx2I0dcluKAGx,1969
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1gKZ5A1ndFqbcrWtW85cCy,Yellow Submarine,https://i.scdn.co/image/71e588f98fe82cd10ee71a6909f03bc0761ba1d9,album,FALSE,1969-01-17,1969-01-17,54,Sea Of Monsters - Remastered 2009,30u8QyT0kBSYO5RcZmaLl3,10,1,0.253,0.166,A,-16.624,major,0.0346,0.945,0.862,0.135,0.0489,83.971,216693,3,A major,35,NA,https://open.spotify.com/track/30u8QyT0kBSYO5RcZmaLl3,1969
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1gKZ5A1ndFqbcrWtW85cCy,Yellow Submarine,https://i.scdn.co/image/71e588f98fe82cd10ee71a6909f03bc0761ba1d9,album,FALSE,1969-01-17,1969-01-17,54,March Of The Meanies - Remastered 2009,7zJKIrxcH2jY4TOqpvoLvH,11,1,0.538,0.378,A,-14.117,minor,0.0387,0.934,0.758,0.456,0.16,117.185,139360,4,A minor,35,NA,https://open.spotify.com/track/7zJKIrxcH2jY4TOqpvoLvH,1969
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1gKZ5A1ndFqbcrWtW85cCy,Yellow Submarine,https://i.scdn.co/image/71e588f98fe82cd10ee71a6909f03bc0761ba1d9,album,FALSE,1969-01-17,1969-01-17,54,Pepperland Laid Waste - Remastered 2009,0rHHNFcUgB0zlzCk4MVluw,12,1,0.269,0.0902,G#,-23.018,minor,0.042,0.877,0.821,0.302,0.0462,82.423,132773,4,G# minor,34,NA,https://open.spotify.com/track/0rHHNFcUgB0zlzCk4MVluw,1969
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1gKZ5A1ndFqbcrWtW85cCy,Yellow Submarine,https://i.scdn.co/image/71e588f98fe82cd10ee71a6909f03bc0761ba1d9,album,FALSE,1969-01-17,1969-01-17,54,Yellow Submarine In Pepperland - Remastered 2009,7ExawMDcRz2lMgNEjjYzdr,13,1,0.406,0.219,G,-13.155,major,0.0359,0.808,0.599,0.15,0.271,105.345,134027,4,G major,43,NA,https://open.spotify.com/track/7ExawMDcRz2lMgNEjjYzdr,1969
